Data Year,Fuel Type,ZIP,Number of Vehicles
2022,Battery Electric (BEV),90301,3803
2022,Battery Electric (BEV),90296,1
2022,Battery Electric (BEV),90295,12
2022,Battery Electric (BEV),90294,8
2022,Battery Electric (BEV),90293,458
2022,Battery Electric (BEV),90292,1304
2022,Battery Electric (BEV),90291,1070
2022,Battery Electric (BEV),90290,390
2022,Battery Electric (BEV),90280,306
2022,Battery Electric (BEV),90278,1633
2022,Battery Electric (BEV),90277,1401
2022,Battery Electric (BEV),90275,2333
2022,Battery Electric (BEV),90274,1925
2022,Battery Electric (BEV),90272,2007
2022,Battery Electric (BEV),90270,55
2022,Battery Electric (BEV),90267,2
2022,Battery Electric (BEV),90266,2574
2022,Battery Electric (BEV),90265,1088
2022,Battery Electric (BEV),90264,10
2022,Battery Electric (BEV),90263,6
2022,Battery Electric (BEV),90262,158
2022,Battery Electric (BEV),90260,281
2022,Battery Electric (BEV),90255,175
2022,Battery Electric (BEV),90254,1005
2022,Battery Electric (BEV),90250,1179
2022,Battery Electric (BEV),90249,342
2022,Battery Electric (BEV),90248,211
2022,Battery Electric (BEV),90247,386
2022,Battery Electric (BEV),90245,542
2022,Battery Electric (BEV),90242,347
2022,Battery Electric (BEV),90241,524
2022,Battery Electric (BEV),90240,439
2022,Battery Electric (BEV),90239,3
2022,Battery Electric (BEV),90232,676
2022,Battery Electric (BEV),90231,3
2022,Battery Electric (BEV),90230,900
2022,Battery Electric (BEV),90223,1
2022,Battery Electric (BEV),90222,84
2022,Battery Electric (BEV),90221,133
2022,Battery Electric (BEV),90220,142
2022,Battery Electric (BEV),90213,8
2022,Battery Electric (BEV),90212,665
2022,Battery Electric (BEV),90211,573
2022,Battery Electric (BEV),90210,2003
2022,Battery Electric (BEV),90209,27
2022,Battery Electric (BEV),90201,241
2022,Battery Electric (BEV),90095,48
2022,Battery Electric (BEV),90094,783
2022,Battery Electric (BEV),90093,5
2022,Battery Electric (BEV),90089,12
2022,Battery Electric (BEV),90086,1
2022,Battery Electric (BEV),90081,2
2022,Battery Electric (BEV),90079,1
2022,Battery Electric (BEV),90078,1
2022,Battery Electric (BEV),90077,902
2022,Battery Electric (BEV),90075,1
2022,Battery Electric (BEV),90071,18
2022,Battery Electric (BEV),90069,1048
2022,Battery Electric (BEV),90068,1246
2022,Battery Electric (BEV),90067,443
2022,Battery Electric (BEV),90066,1844
2022,Battery Electric (BEV),90065,1008
2022,Battery Electric (BEV),90064,1473
2022,Battery Electric (BEV),90063,237
2022,Battery Electric (BEV),90062,148
2022,Battery Electric (BEV),90061,93
2022,Battery Electric (BEV),90059,108
2022,Battery Electric (BEV),90058,89
2022,Battery Electric (BEV),90057,197
2022,Battery Electric (BEV),90056,310
2022,Battery Electric (BEV),90055,1
2022,Battery Electric (BEV),90053,2
2022,Battery Electric (BEV),90050,1
2022,Battery Electric (BEV),90049,2553
2022,Battery Electric (BEV),90048,889
2022,Battery Electric (BEV),90047,351
2022,Battery Electric (BEV),90046,1964
2022,Battery Electric (BEV),90045,2572
2022,Battery Electric (BEV),90044,218
2022,Battery Electric (BEV),90043,615
2022,Battery Electric (BEV),90042,953
2022,Battery Electric (BEV),90041,651
2022,Battery Electric (BEV),90040,115
2022,Battery Electric (BEV),90039,906
2022,Battery Electric (BEV),90038,422
2022,Battery Electric (BEV),90037,130
2022,Battery Electric (BEV),90036,1164
2022,Battery Electric (BEV),90035,841
2022,Battery Electric (BEV),90034,1233
2022,Battery Electric (BEV),90033,122
2022,Battery Electric (BEV),90032,439
2022,Battery Electric (BEV),90031,336
2022,Battery Electric (BEV),90029,265
2022,Battery Electric (BEV),90028,610
2022,Battery Electric (BEV),90027,1148
2022,Battery Electric (BEV),90026,1047
2022,Battery Electric (BEV),90025,1621
2022,Battery Electric (BEV),90024,1372
2022,Battery Electric (BEV),90023,103
2022,Battery Electric (BEV),90022,155
2022,Battery Electric (BEV),90021,136
2022,Battery Electric (BEV),90020,445
2022,Battery Electric (BEV),90019,1041
2022,Battery Electric (BEV),90018,367
2022,Battery Electric (BEV),90017,465
2022,Battery Electric (BEV),90016,555
2022,Battery Electric (BEV),90015,552
2022,Battery Electric (BEV),90014,231
2022,Battery Electric (BEV),90013,340
2022,Battery Electric (BEV),90012,953
2022,Battery Electric (BEV),90011,151
2022,Battery Electric (BEV),90010,312
2022,Battery Electric (BEV),90009,9
2022,Battery Electric (BEV),90008,510
2022,Battery Electric (BEV),90007,141
2022,Battery Electric (BEV),90006,244
2022,Battery Electric (BEV),90005,495
2022,Battery Electric (BEV),90004,897
2022,Battery Electric (BEV),90003,121
2022,Battery Electric (BEV),90002,98
2022,Battery Electric (BEV),90001,89
2022,Battery Electric (BEV),89061,2
2022,Fuel Cell (FCEV),99999,43
2022,Fuel Cell (FCEV),96161,1
2022,Fuel Cell (FCEV),96142,1
2022,Fuel Cell (FCEV),96048,1
2022,Fuel Cell (FCEV),95987,1
2022,Fuel Cell (FCEV),95965,1
2022,Fuel Cell (FCEV),95961,3
2022,Fuel Cell (FCEV),95955,1
2022,Fuel Cell (FCEV),95949,1
2022,Fuel Cell (FCEV),95945,1
2022,Fuel Cell (FCEV),95926,1
2022,Fuel Cell (FCEV),95899,2
2022,Fuel Cell (FCEV),95865,2
2022,Fuel Cell (FCEV),95864,9
2022,Fuel Cell (FCEV),95851,1
2022,Fuel Cell (FCEV),95843,22
2022,Fuel Cell (FCEV),95842,20
2022,Fuel Cell (FCEV),95841,11
2022,Fuel Cell (FCEV),95838,6
2022,Fuel Cell (FCEV),95835,13
2022,Fuel Cell (FCEV),95834,29
2022,Fuel Cell (FCEV),95833,16
2022,Fuel Cell (FCEV),95832,3
2022,Fuel Cell (FCEV),95831,11
2022,Fuel Cell (FCEV),95829,7
2022,Fuel Cell (FCEV),95828,5
2022,Fuel Cell (FCEV),95827,9
2022,Fuel Cell (FCEV),95826,8
2022,Fuel Cell (FCEV),95825,14
2022,Fuel Cell (FCEV),95824,4
2022,Fuel Cell (FCEV),95823,9
2022,Fuel Cell (FCEV),95822,6
2022,Fuel Cell (FCEV),95821,10
2022,Fuel Cell (FCEV),95820,1
2022,Fuel Cell (FCEV),95819,1
2022,Fuel Cell (FCEV),95818,6
2022,Fuel Cell (FCEV),95817,3
2022,Fuel Cell (FCEV),95816,41
2022,Fuel Cell (FCEV),95815,5
2022,Fuel Cell (FCEV),95814,5
2022,Fuel Cell (FCEV),95811,1
2022,Fuel Cell (FCEV),95776,3
2022,Fuel Cell (FCEV),95765,12
2022,Fuel Cell (FCEV),95762,4
2022,Fuel Cell (FCEV),95758,11
2022,Fuel Cell (FCEV),95757,10
2022,Fuel Cell (FCEV),95747,22
2022,Fuel Cell (FCEV),95746,11
2022,Fuel Cell (FCEV),95742,6
2022,Fuel Cell (FCEV),95726,1
2022,Fuel Cell (FCEV),95713,1
2022,Fuel Cell (FCEV),95695,2
2022,Fuel Cell (FCEV),95691,17
2022,Fuel Cell (FCEV),95688,3
2022,Fuel Cell (FCEV),95687,5
2022,Fuel Cell (FCEV),95682,3
2022,Fuel Cell (FCEV),95681,1
2022,Fuel Cell (FCEV),95678,11
2022,Fuel Cell (FCEV),95677,7
2022,Fuel Cell (FCEV),95673,2
2022,Fuel Cell (FCEV),95672,1
2022,Fuel Cell (FCEV),95670,21
2022,Fuel Cell (FCEV),95667,1
2022,Fuel Cell (FCEV),95662,5
2022,Fuel Cell (FCEV),95661,12
2022,Fuel Cell (FCEV),95660,6
2022,Fuel Cell (FCEV),95655,1
2022,Fuel Cell (FCEV),95652,2
2022,Fuel Cell (FCEV),95650,1
2022,Fuel Cell (FCEV),95648,12
2022,Fuel Cell (FCEV),95632,4
2022,Fuel Cell (FCEV),95630,21
2022,Fuel Cell (FCEV),95628,11
2022,Fuel Cell (FCEV),95624,11
2022,Fuel Cell (FCEV),95623,1
2022,Fuel Cell (FCEV),95621,16
2022,Fuel Cell (FCEV),95620,2
2022,Fuel Cell (FCEV),95618,6
2022,Fuel Cell (FCEV),95617,1
2022,Fuel Cell (FCEV),95616,11
2022,Fuel Cell (FCEV),95612,1
2022,Fuel Cell (FCEV),95610,15
2022,Fuel Cell (FCEV),95608,25
2022,Fuel Cell (FCEV),95605,7
2022,Fuel Cell (FCEV),95603,2
2022,Fuel Cell (FCEV),95497,1
2022,Fuel Cell (FCEV),95476,4
2022,Fuel Cell (FCEV),95472,1
2022,Fuel Cell (FCEV),95450,1
2022,Fuel Cell (FCEV),95448,1
2022,Fuel Cell (FCEV),95415,1
2022,Fuel Cell (FCEV),95407,1
2022,Fuel Cell (FCEV),95404,1
2022,Fuel Cell (FCEV),95402,1
2022,Fuel Cell (FCEV),95391,16
2022,Fuel Cell (FCEV),95382,1
2022,Fuel Cell (FCEV),95377,11
2022,Fuel Cell (FCEV),95376,6
2022,Fuel Cell (FCEV),95363,3
2022,Fuel Cell (FCEV),95356,2
2022,Fuel Cell (FCEV),95355,1
2022,Fuel Cell (FCEV),95351,1
2022,Fuel Cell (FCEV),95350,1
2022,Fuel Cell (FCEV),95348,1
2022,Fuel Cell (FCEV),95340,1
2022,Fuel Cell (FCEV),95337,6
2022,Fuel Cell (FCEV),95336,3
2022,Fuel Cell (FCEV),95330,2
2022,Fuel Cell (FCEV),95315,1
2022,Fuel Cell (FCEV),95307,1
2022,Fuel Cell (FCEV),95304,1
2022,Fuel Cell (FCEV),95242,1
2022,Fuel Cell (FCEV),95240,1
2022,Fuel Cell (FCEV),95219,1
2022,Fuel Cell (FCEV),95215,1
2022,Fuel Cell (FCEV),95212,3
2022,Fuel Cell (FCEV),95209,1
2022,Fuel Cell (FCEV),95207,1
2022,Fuel Cell (FCEV),95206,2
2022,Fuel Cell (FCEV),95205,1
2022,Fuel Cell (FCEV),95150,1
2022,Fuel Cell (FCEV),95148,24
2022,Fuel Cell (FCEV),95139,9
2022,Fuel Cell (FCEV),95138,19
2022,Fuel Cell (FCEV),95136,35
2022,Fuel Cell (FCEV),95135,13
2022,Fuel Cell (FCEV),95134,39
2022,Fuel Cell (FCEV),95133,19
2022,Fuel Cell (FCEV),95132,36
2022,Fuel Cell (FCEV),95131,27
2022,Fuel Cell (FCEV),95130,16
2022,Fuel Cell (FCEV),95129,52
2022,Fuel Cell (FCEV),95128,17
2022,Fuel Cell (FCEV),95127,26
2022,Fuel Cell (FCEV),95126,23
2022,Fuel Cell (FCEV),95125,22
2022,Fuel Cell (FCEV),95124,41
2022,Fuel Cell (FCEV),95123,39
2022,Fuel Cell (FCEV),95122,21
2022,Fuel Cell (FCEV),95121,23
2022,Fuel Cell (FCEV),95120,46
2022,Fuel Cell (FCEV),95119,8
2022,Fuel Cell (FCEV),95118,21
2022,Fuel Cell (FCEV),95117,29
2022,Fuel Cell (FCEV),95116,11
2022,Fuel Cell (FCEV),95113,2
2022,Fuel Cell (FCEV),95112,27
2022,Fuel Cell (FCEV),95111,35
2022,Fuel Cell (FCEV),95110,14
2022,Fuel Cell (FCEV),95076,1
2022,Fuel Cell (FCEV),95070,52
2022,Fuel Cell (FCEV),95066,2
2022,Fuel Cell (FCEV),95065,1
2022,Fuel Cell (FCEV),95062,2
2022,Fuel Cell (FCEV),95060,4
2022,Fuel Cell (FCEV),95054,27
2022,Fuel Cell (FCEV),95051,49
2022,Fuel Cell (FCEV),95050,32
2022,Fuel Cell (FCEV),95046,3
2022,Fuel Cell (FCEV),95045,3
2022,Fuel Cell (FCEV),95037,14
2022,Fuel Cell (FCEV),95035,53
2022,Fuel Cell (FCEV),95033,8
2022,Fuel Cell (FCEV),95032,28
2022,Fuel Cell (FCEV),95031,1
2022,Fuel Cell (FCEV),95030,12
2022,Fuel Cell (FCEV),95023,6
2022,Fuel Cell (FCEV),95020,12
2022,Fuel Cell (FCEV),95018,1
2022,Fuel Cell (FCEV),95015,1
2022,Fuel Cell (FCEV),95014,83
2022,Fuel Cell (FCEV),95010,1
2022,Fuel Cell (FCEV),95008,40
2022,Fuel Cell (FCEV),95006,2
2022,Fuel Cell (FCEV),95005,1
2022,Fuel Cell (FCEV),95003,1
2022,Fuel Cell (FCEV),94965,4
2022,Fuel Cell (FCEV),94960,3
2022,Fuel Cell (FCEV),94954,2
2022,Fuel Cell (FCEV),94952,2
2022,Fuel Cell (FCEV),94949,1
2022,Fuel Cell (FCEV),94947,4
2022,Fuel Cell (FCEV),94945,3
2022,Fuel Cell (FCEV),94942,2
2022,Fuel Cell (FCEV),94941,15
2022,Fuel Cell (FCEV),94939,1
2022,Fuel Cell (FCEV),94928,3
2022,Fuel Cell (FCEV),94925,1
2022,Fuel Cell (FCEV),94920,6
2022,Fuel Cell (FCEV),94904,5
2022,Fuel Cell (FCEV),94903,7
2022,Fuel Cell (FCEV),94901,9
2022,Fuel Cell (FCEV),94806,9
2022,Fuel Cell (FCEV),94805,8
2022,Fuel Cell (FCEV),94804,13
2022,Fuel Cell (FCEV),94803,9
2022,Fuel Cell (FCEV),94801,3
2022,Fuel Cell (FCEV),94720,1
2022,Fuel Cell (FCEV),94710,2
2022,Fuel Cell (FCEV),94709,1
2022,Fuel Cell (FCEV),94708,3
2022,Fuel Cell (FCEV),94707,3
2022,Fuel Cell (FCEV),94706,7
2022,Fuel Cell (FCEV),94705,6
2022,Fuel Cell (FCEV),94704,3
2022,Fuel Cell (FCEV),94703,6
2022,Fuel Cell (FCEV),94702,3
2022,Fuel Cell (FCEV),94621,7
2022,Fuel Cell (FCEV),94619,3
2022,Fuel Cell (FCEV),94618,6
2022,Fuel Cell (FCEV),94612,11
2022,Fuel Cell (FCEV),94611,16
2022,Fuel Cell (FCEV),94610,9
2022,Fuel Cell (FCEV),94609,8
2022,Fuel Cell (FCEV),94608,15
2022,Fuel Cell (FCEV),94607,14
2022,Fuel Cell (FCEV),94606,12
2022,Fuel Cell (FCEV),94605,5
2022,Fuel Cell (FCEV),94603,6
2022,Fuel Cell (FCEV),94602,7
2022,Fuel Cell (FCEV),94601,10
2022,Fuel Cell (FCEV),94598,4
2022,Fuel Cell (FCEV),94597,5
2022,Fuel Cell (FCEV),94596,12
2022,Fuel Cell (FCEV),94595,3
2022,Fuel Cell (FCEV),94591,12
2022,Fuel Cell (FCEV),94590,4
2022,Fuel Cell (FCEV),94588,22
2022,Fuel Cell (FCEV),94587,25
2022,Fuel Cell (FCEV),94583,38
2022,Fuel Cell (FCEV),94582,50
2022,Fuel Cell (FCEV),94580,6
2022,Fuel Cell (FCEV),94579,4
2022,Fuel Cell (FCEV),94578,16
2022,Fuel Cell (FCEV),94577,21
2022,Fuel Cell (FCEV),94574,1
2022,Fuel Cell (FCEV),94572,1
2022,Fuel Cell (FCEV),94571,2
2022,Fuel Cell (FCEV),94568,51
2022,Fuel Cell (FCEV),94566,16
2022,Fuel Cell (FCEV),94565,12
2022,Fuel Cell (FCEV),94564,3
2022,Fuel Cell (FCEV),94563,8
2022,Fuel Cell (FCEV),94561,7
2022,Fuel Cell (FCEV),94560,26
2022,Fuel Cell (FCEV),94558,3
2022,Fuel Cell (FCEV),94556,7
2022,Fuel Cell (FCEV),94555,25
2022,Fuel Cell (FCEV),94553,17
2022,Fuel Cell (FCEV),94552,14
2022,Fuel Cell (FCEV),94551,9
2022,Fuel Cell (FCEV),94550,12
2022,Fuel Cell (FCEV),94549,7
2022,Fuel Cell (FCEV),94547,4
2022,Fuel Cell (FCEV),94546,18
2022,Fuel Cell (FCEV),94545,10
2022,Fuel Cell (FCEV),94544,17
2022,Fuel Cell (FCEV),94542,4
2022,Fuel Cell (FCEV),94541,23
2022,Fuel Cell (FCEV),94539,59
2022,Fuel Cell (FCEV),94538,59
2022,Fuel Cell (FCEV),94536,49
2022,Fuel Cell (FCEV),94534,10
2022,Fuel Cell (FCEV),94533,6
2022,Fuel Cell (FCEV),94531,10
2022,Fuel Cell (FCEV),94530,8
2022,Fuel Cell (FCEV),94526,13
2022,Fuel Cell (FCEV),94523,11
2022,Fuel Cell (FCEV),94521,10
2022,Fuel Cell (FCEV),94520,4
2022,Fuel Cell (FCEV),94519,3
2022,Fuel Cell (FCEV),94518,7
2022,Fuel Cell (FCEV),94517,2
2022,Fuel Cell (FCEV),94515,1
2022,Fuel Cell (FCEV),94513,12
2022,Fuel Cell (FCEV),94510,6
2022,Fuel Cell (FCEV),94509,9
2022,Fuel Cell (FCEV),94507,6
2022,Fuel Cell (FCEV),94506,14
2022,Fuel Cell (FCEV),94505,3
2022,Fuel Cell (FCEV),94503,2
2022,Fuel Cell (FCEV),94502,6
2022,Fuel Cell (FCEV),94501,33
2022,Fuel Cell (FCEV),94404,19
2022,Fuel Cell (FCEV),94403,12
2022,Fuel Cell (FCEV),94402,6
2022,Fuel Cell (FCEV),94401,10
2022,Fuel Cell (FCEV),94306,16
2022,Fuel Cell (FCEV),94304,3
2022,Fuel Cell (FCEV),94303,23
2022,Fuel Cell (FCEV),94301,4
2022,Fuel Cell (FCEV),94158,2
2022,Fuel Cell (FCEV),94134,13
2022,Fuel Cell (FCEV),94133,13
2022,Fuel Cell (FCEV),94132,9
2022,Fuel Cell (FCEV),94131,13
2022,Fuel Cell (FCEV),94130,2
2022,Fuel Cell (FCEV),94129,5
2022,Fuel Cell (FCEV),94127,8
2022,Fuel Cell (FCEV),94124,24
2022,Fuel Cell (FCEV),94123,6
2022,Fuel Cell (FCEV),94122,18
2022,Fuel Cell (FCEV),94121,13
2022,Fuel Cell (FCEV),94118,17
2022,Fuel Cell (FCEV),94117,7
2022,Fuel Cell (FCEV),94116,15
2022,Fuel Cell (FCEV),94115,14
2022,Fuel Cell (FCEV),94114,8
2022,Fuel Cell (FCEV),94112,24
2022,Fuel Cell (FCEV),94111,6
2022,Fuel Cell (FCEV),94110,20
2022,Fuel Cell (FCEV),94109,14
2022,Fuel Cell (FCEV),94108,6
2022,Fuel Cell (FCEV),94107,19
2022,Fuel Cell (FCEV),94105,4
2022,Fuel Cell (FCEV),94104,2
2022,Fuel Cell (FCEV),94103,11
2022,Fuel Cell (FCEV),94102,3
2022,Fuel Cell (FCEV),94089,16
2022,Fuel Cell (FCEV),94087,66
2022,Fuel Cell (FCEV),94086,65
2022,Fuel Cell (FCEV),94085,21
2022,Fuel Cell (FCEV),94080,28
2022,Fuel Cell (FCEV),94070,10
2022,Fuel Cell (FCEV),94066,16
2022,Fuel Cell (FCEV),94065,8
2022,Fuel Cell (FCEV),94063,10
2022,Fuel Cell (FCEV),94062,8
2022,Fuel Cell (FCEV),94061,10
2022,Fuel Cell (FCEV),94044,5
2022,Fuel Cell (FCEV),94043,21
2022,Fuel Cell (FCEV),94041,11
2022,Fuel Cell (FCEV),94040,34
2022,Fuel Cell (FCEV),94030,10
2022,Fuel Cell (FCEV),94028,2
2022,Fuel Cell (FCEV),94027,2
2022,Fuel Cell (FCEV),94026,1
2022,Fuel Cell (FCEV),94025,7
2022,Fuel Cell (FCEV),94024,16
2022,Fuel Cell (FCEV),94022,7
2022,Fuel Cell (FCEV),94019,5
2022,Fuel Cell (FCEV),94017,1
2022,Fuel Cell (FCEV),94015,25
2022,Fuel Cell (FCEV),94014,15
2022,Fuel Cell (FCEV),94010,13
2022,Fuel Cell (FCEV),94005,2
2022,Fuel Cell (FCEV),94002,13
2022,Fuel Cell (FCEV),93950,1
2022,Fuel Cell (FCEV),93933,1
2022,Fuel Cell (FCEV),93906,1
2022,Fuel Cell (FCEV),93905,1
2022,Fuel Cell (FCEV),93657,1
2022,Fuel Cell (FCEV),93656,2
2022,Fuel Cell (FCEV),93654,1
2022,Fuel Cell (FCEV),93631,4
2022,Fuel Cell (FCEV),93624,1
2022,Fuel Cell (FCEV),93618,1
2022,Fuel Cell (FCEV),93609,1
2022,Fuel Cell (FCEV),93561,1
2022,Fuel Cell (FCEV),93552,9
2022,Fuel Cell (FCEV),93551,8
2022,Fuel Cell (FCEV),93550,2
2022,Fuel Cell (FCEV),93546,1
2022,Fuel Cell (FCEV),93536,5
2022,Fuel Cell (FCEV),93535,1
2022,Fuel Cell (FCEV),93510,1
2022,Fuel Cell (FCEV),93505,1
2022,Fuel Cell (FCEV),93460,1
2022,Fuel Cell (FCEV),93436,2
2022,Fuel Cell (FCEV),93432,1
2022,Fuel Cell (FCEV),93420,1
2022,Fuel Cell (FCEV),93314,2
2022,Fuel Cell (FCEV),93313,2
2022,Fuel Cell (FCEV),93312,1
2022,Fuel Cell (FCEV),93311,5
2022,Fuel Cell (FCEV),93307,1
2022,Fuel Cell (FCEV),93306,1
2022,Fuel Cell (FCEV),93305,1
2022,Fuel Cell (FCEV),93304,1
2022,Fuel Cell (FCEV),93292,1
2022,Fuel Cell (FCEV),93285,1
2022,Fuel Cell (FCEV),93266,1
2022,Fuel Cell (FCEV),93257,2
2022,Fuel Cell (FCEV),93245,4
2022,Fuel Cell (FCEV),93243,1
2022,Fuel Cell (FCEV),93234,9
2022,Fuel Cell (FCEV),93210,5
2022,Fuel Cell (FCEV),93204,5
2022,Fuel Cell (FCEV),93203,1
2022,Fuel Cell (FCEV),93117,12
2022,Fuel Cell (FCEV),93111,5
2022,Fuel Cell (FCEV),93110,8
2022,Fuel Cell (FCEV),93109,4
